Year,Canola,region,average_max_temp_in_4,average_max_temp_in_5,average_max_temp_in_6,average_max_temp_in_7,average_max_temp_in_8,average_max_temp_in_9,average_max_temp_in_10,days_above_25,days_under_0,longest_dry_spell,longest_wet_spell,days_over_95_precipitation,longest_heat_wave,longest_cold_wave,SPI_in_4,SPI_in_5,SPI_in_6,SPI_in_7,SPI_in_8,SPI_in_9,SPI_in_10,Region,Soil Zone
2022,-7.612113471735249,435,278.6705322265625,289.9420471191406,293.7416076660156,297.7522277832031,298.6568298339844,294.89849853515625,286.0585632324219,43,5,9,13,6,5,5,0.3275963358649107,0.2658076845709253,0.0591967362424038,-0.0708248352513305,0.0618847889612368,-0.0681002879269625,-0.1923479787728688,435.0,1.0
1990,6.696001147103935,436,283.87860107421875,289.980224609375,296.02459716796875,296.30426025390625,297.1385803222656,294.3096618652344,281.4093322753906,43,1,11,16,12,5,5,0.2344763133304318,0.260699706509535,0.2268212595473268,0.1734886925631885,0.2722257615269047,-0.0105601456511787,0.0670774138350234,436.0,1.0
1991,-2.7005734752027557,436,285.62286376953125,290.4073486328125,293.67071533203125,296.6390686035156,300.2302551269531,292.43792724609375,279.1879577636719,44,9,10,31,19,6,9,0.3242855701252559,0.3460903420608367,0.5070723666480504,0.0721485188057551,0.1024816285253234,0.0542622817984405,0.4994947759671969,436.0,1.0
1992,-3.1956403632248573,436,284.60443115234375,289.8556823730469,294.2723083496094,294.1825866699219,294.9476318359375,288.22808837890625,282.1907043457031,20,7,8,10,15,6,6,0.1821621801335135,0.2166175922922888,-0.3068009248872972,0.2596574930707046,-0.0129730588053232,0.4680748761988155,0.0116730911461804,436.0,1.0
1993,7.4094503372261045,436,283.60052490234375,291.56219482421875,292.9285888671875,293.26348876953125,294.0722961425781,289.6269836425781,283.4270324707031,11,1,16,18,10,4,6,0.3951593934413688,-0.0377971151374201,-0.0261813535840262,0.4855277338732621,0.4841145318680118,0.4262265393983143,-0.2717952819325915,436.0,1.0
1994,-0.48259695144796666,436,285.4020690917969,290.8834533691406,293.1581115722656,296.0770263671875,295.5401611328125,294.6817932128906,283.6341857910156,35,0,7,15,16,4,4,0.0571602049745442,0.4977514856839437,0.383797210972663,0.242341472572312,0.3560601961235561,-0.1491043526394221,0.0479852013254383,436.0,1.0
1995,-0.7731365058374493,436,279.8644714355469,290.4486999511719,296.3415832519531,296.7239990234375,294.2207336425781,292.33612060546875,283.0177917480469,29,4,8,16,14,4,3,0.096763004846858,0.0199967640186317,0.00568852662535,0.1404706922349819,0.547942771361247,-0.2797357314353386,0.4893731394314815,436.0,1.0
1996,4.03783167405766,436,282.2666320800781,285.675537109375,294.3830261230469,295.715087890625,298.2682189941406,288.0915222167969,281.3376770019531,30,4,14,20,12,6,5,0.4579928803776092,0.4803035943175733,0.3080945278071481,0.3799226700896317,-0.1895900301717983,0.5922321990247493,0.1714134058715003,436.0,1.0
1997,-3.051026023141521,436,281.28253173828125,289.2903137207031,294.8411560058594,297.1737365722656,297.11407470703125,292.9211730957031,282.0701599121094,37,6,8,18,19,4,6,0.1950368375289703,0.304398546167081,0.3967245791354196,-0.1378522254162805,0.4450140955390499,0.3264951878871335,0.3346863796357326,436.0,1.0
1998,-0.8370382438983839,436,287.42547607421875,293.72564697265625,293.1783447265625,296.90386962890625,299.3763427734375,292.7616882324219,282.7828369140625,45,2,10,28,16,8,5,-0.0498488902587887,-0.0935543745839236,0.3095653104757317,-0.0664551195235324,0.0400004822668617,0.2509975400222803,0.1453961125224593,436.0,1.0
1999,1.4784572696293452,436,285.5068054199219,288.2313537597656,292.70208740234375,294.8802490234375,296.34600830078125,289.7999572753906,283.1212158203125,28,0,10,16,11,3,4,-0.1942906422352006,0.4895187606276676,0.1579563117388443,0.3228487868943587,0.1924997028497189,0.4313468172962135,-0.0098765320211336,436.0,1.0
2000,-0.004539482558335806,436,283.34307861328125,289.009033203125,292.71337890625,296.4705505371094,295.0077819824219,290.7991027832031,283.9323425292969,26,1,14,13,9,2,5,0.4275736644729724,0.3484237406818436,-0.0401253993251084,0.3677152684874535,0.3468345642337511,0.3573308574965684,-0.3768530885129664,436.0,1.0
2001,-4.387345577407661,436,284.32415771484375,292.0540466308594,293.2754211425781,297.6822204589844,300.0351257324219,293.4673156738281,280.99493408203125,49,3,12,14,7,4,4,0.0558272543601888,0.0823968329316465,-0.0345119686553179,0.1851226866135477,-0.2669767351951193,0.1330251375739995,0.219576336425681,436.0,1.0
2002,-14.46732273024731,436,278.3595275878906,289.0704345703125,297.3587951660156,300.39910888671875,294.767578125,290.51031494140625,276.3119201660156,49,19,11,10,9,9,8,0.2094036660118055,-0.2988804977738238,-0.139033240993926,-0.1317365992582944,0.421592957319884,0.4110582737006765,0.3962024817098482,436.0,1.0
2003,-8.145792148802371,436,282.9264221191406,291.0289001464844,294.3790283203125,298.0839538574219,300.7644958496094,289.7720947265625,284.7200927734375,55,8,10,15,14,5,3,0.4389956894746941,0.0198149791439898,0.0272079748296139,0.0680946863315674,0.0050047787873579,0.4203361304367538,0.099055626087329,436.0,1.0
2004,-3.222753833072847,436,283.8414611816406,288.177978515625,290.7356262207031,294.69879150390625,292.4720153808594,288.9241638183594,280.23101806640625,8,11,9,15,13,2,7,-0.0122554805279296,0.4259428267931721,0.0083779279682783,0.432161344156429,0.2527663173963036,0.3394264537757852,0.2508525039519895,436.0,1.0
2005,3.9004916744276876,436,285.45263671875,289.0965576171875,291.1418762207031,295.9614562988281,293.9176025390625,289.7759704589844,283.0978698730469,20,0,10,19,17,4,5,0.126430608444859,0.0380073645980813,0.4331171330134846,0.220835037708249,0.0804214638684878,0.5048326255105946,-0.034818160826623,436.0,1.0
2006,3.1265495895052524,436,286.4889221191406,290.4013366699219,294.5962829589844,298.7525634765625,297.3052978515625,290.6387023925781,279.2948913574219,45,4,11,14,21,4,4,-0.096567687553662,0.6426293413113706,-0.0883682646032235,0.1009517234399811,0.1955733007956618,0.6520724454881791,0.2487838721753345,436.0,1.0
2007,-0.6458847611326064,436,282.5071716308594,290.2674865722656,293.45269775390625,299.9984436035156,293.59112548828125,289.96893310546875,283.6742858886719,31,4,6,14,12,7,3,0.110138374481186,0.3798223604673943,0.1667544252849445,-0.1144783630421641,0.4203587209299261,0.440214520970836,0.0931845101451067,436.0,1.0
2008,-0.31681137748587673,436,280.5191345214844,290.0149841308594,294.6073303222656,296.45892333984375,297.4596252441406,290.85467529296875,284.4936218261719,28,2,11,11,15,6,4,0.4433994955316513,-0.1684083642014294,0.000535131107712,0.2675411222765784,0.1620844336983051,0.0939226172221294,0.0086921285856359,436.0,1.0
2009,3.9124857323645195,436,281.4453430175781,289.6297912597656,294.6842346191406,295.11834716796875,294.74639892578125,296.4912414550781,278.1170349121094,34,4,8,13,11,6,8,-0.0508597504164613,0.2227213695576644,-0.0618225092149931,0.0813020927571359,0.2169186396444778,0.2305087390199532,0.7037895870723258,436.0,1.0
2010,4.044578715359293,436,285.0154113769531,287.9463806152344,293.30548095703125,295.6438293457031,294.60125732421875,287.41668701171875,284.80267333984375,16,1,12,36,28,6,5,0.3549258246914167,0.7182105050954687,0.3451671732271534,0.4625953243181475,0.3452728998225251,0.5031549192772882,-0.0792595214834697,436.0,1.0
2011,2.6781794326386503,436,282.3407287597656,289.8705749511719,293.4234313964844,296.9258728027344,296.8441467285156,294.99920654296875,285.1976013183594,35,0,11,16,8,5,2,-0.0498231748555194,-0.0803966353648372,0.3188017313627692,0.2393517210598464,0.1044786256805371,-0.2179784440791498,0.2222346756250987,436.0,1.0
2012,-5.686712115797416,436,283.1895446777344,289.0314636230469,293.8039855957031,297.4458312988281,295.9302062988281,292.0326232910156,278.99542236328125,23,6,13,19,23,3,3,0.3166793523808339,0.5017005131252221,0.4368261991901698,0.2794005017595539,0.3681960633092603,-0.0787625047627837,0.7524167751517714,436.0,1.0
2013,5.2486365964028465,436,275.60906982421875,292.2129821777344,293.1473083496094,295.76275634765625,297.8841857910156,295.1135559082031,281.9068298339844,36,10,12,9,6,5,4,0.3916467561672381,-0.1774689517239154,0.1802185118119612,0.0054493298039862,-0.0697067886367854,-0.0893927810679218,-0.1792190331158075,436.0,1.0
2014,1.9767646473148233,436,280.42413330078125,288.76470947265625,291.8059997558594,296.5410461425781,296.29901123046875,291.1097412109375,285.75030517578125,26,1,9,14,19,6,4,0.695406734381134,0.3466450203741659,0.4950814956319321,0.093883431423429,0.4108223974590725,0.0696993738408293,0.0943122288620404,436.0,1.0
2015,5.786400432511385,436,285.1398010253906,290.3060607910156,296.1915588378906,297.6086730957031,296.3601379394531,290.6722412109375,285.0501708984375,40,0,12,18,10,4,3,0.2013523066532197,-0.2887189892868249,-0.1897806574115192,0.2046723557437253,0.1814569414044377,0.432836997277328,0.0227751056438574,436.0,1.0
2016,8.167543951992535,436,285.35235595703125,293.091796875,296.2226867675781,295.9336242675781,294.97247314453125,290.82623291015625,277.7257385253906,22,0,10,27,16,5,2,-0.4036442898984475,-0.0584307181226174,-0.0274855207155553,0.5015110762656884,0.4791289174037114,0.2323622605868546,0.8430833535348798,436.0,1.0
2017,0.3189442665426512,436,282.1566467285156,290.90606689453125,294.7867431640625,298.74078369140625,297.2243347167969,292.3921203613281,283.7332458496094,44,1,6,11,9,5,3,0.3658211122256959,0.2652444936948213,0.039022952247748,0.014683451120026,0.0380022369732593,0.039132993010607,0.3032854631343306,436.0,1.0
2018,-0.1468926146281717,436,277.6072998046875,294.60650634765625,296.29888916015625,297.6036376953125,297.6490173339844,285.3468017578125,279.3180236816406,51,11,9,18,7,4,9,-0.0281815034744334,0.0279970618485515,-0.2743266076251577,0.0956921849015381,-0.0231083427932157,0.7247645729503708,-0.0526944555239638,436.0,1.0
2019,6.498778238485606,436,283.4991455078125,289.3775329589844,294.4227294921875,296.39654541015625,294.2891845703125,290.3155517578125,279.9062194824219,22,4,10,11,12,3,6,0.0012068603902773,0.0461745128803143,0.3067480590923735,0.2890195460047723,0.31473786974777,0.4673507764585228,0.1804855606398968,436.0,1.0
2020,5.0459568258839695,436,277.3970031738281,290.7406921386719,293.6554870605469,296.8835144042969,298.3517761230469,292.0709533691406,279.81427001953125,33,19,6,10,6,5,11,0.1061224259831393,-0.0294234977977595,0.1717643363315515,0.3620748816268572,-0.2465146336362665,0.2494485222470497,0.2058449403147594,436.0,1.0
2021,-20.80659125721606,436,284.77349853515625,290.5054626464844,298.1330261230469,300.92572021484375,297.6243591308594,294.1471862792969,284.9879150390625,59,0,14,9,6,8,3,-0.2397950631022445,-0.1508651318409717,-0.2415810058075576,-0.4071227322237797,0.2707472273875292,0.1830243020744433,-0.309155254416223,436.0,1.0
2022,-1.456393070469666,436,279.6285705566406,290.48016357421875,294.1912841796875,298.28546142578125,299.30206298828125,295.77056884765625,286.9596862792969,52,5,9,10,6,5,4,0.3252109730009761,0.2596925832017526,0.0639709798594446,-0.0621248259506568,0.0249097953609961,-0.0376891775461304,-0.1930477467480702,436.0,1.0
1990,3.9334183105064895,437,284.2052917480469,290.2571716308594,296.1151123046875,296.42718505859375,297.3857421875,294.3512878417969,281.6680603027344,48,1,11,14,13,5,5,0.2033294850772017,0.2443088201616243,0.1778293198356757,0.1405559605738462,0.2859225857982813,-0.0972378743718434,0.1014771500482773,437.0,1.0
1991,0.06217904763409621,437,285.69085693359375,290.3875732421875,293.7279968261719,296.8948974609375,300.5846252441406,292.6285095214844,279.4552307128906,44,9,9,21,14,6,9,0.3541712494048797,0.3513495477742815,0.3517061935740432,0.1105093751304873,0.0427396232467558,-0.0326678363114239,0.5209379566783758,437.0,1.0
1992,1.3684746397539023,437,284.9491271972656,289.8812561035156,294.51483154296875,294.216796875,295.21148681640625,288.2723083496094,282.3226318359375,22,7,8,9,14,6,6,0.2375119491297335,0.2892581947245889,-0.276823594923502,0.2110316611054923,-0.0265068493294332,0.4677252418724083,-0.0426422735160048,437.0,1.0
1993,1.7511340378260059,437,283.8997802734375,291.6269836425781,293.0404968261719,293.23870849609375,294.2385559082031,289.8970642089844,283.83489990234375,13,1,16,19,12,4,6,0.5261566891293542,-0.0472754067398194,0.1173468696126873,0.4119235276115154,0.4377270748537177,0.3992526151550137,-0.2422005137851073,437.0,1.0
1994,0.11243779158771972,437,285.57598876953125,291.09820556640625,293.31353759765625,296.29644775390625,295.8081359863281,294.9410705566406,283.71282958984375,37,0,7,15,18,4,4,0.0544605705210443,0.4606044618159956,0.3245469909238322,0.2844598546181987,0.3227970999571458,-0.134074115946152,0.0316962936445239,437.0,1.0
1995,-0.04872359965837347,437,280.31585693359375,290.7173156738281,296.5431823730469,296.88671875,294.14447021484375,292.5396728515625,283.213134765625,32,4,7,16,11,4,5,0.148378621190585,0.0479521214681834,-0.0345705334811695,0.1728611448446448,0.5216490842411745,-0.2696153983666675,0.4825737245801326,437.0,1.0
1996,5.067649864087734,437,282.88671875,285.888916015625,294.3498229980469,295.81158447265625,298.3592224121094,288.0615234375,281.4267272949219,29,4,14,17,15,6,5,0.3959436055386716,0.5237486350691603,0.3382286692593048,0.4075145123898832,-0.1470547608896595,0.6241517243315852,0.1620468462986669,437.0,1.0
1997,-2.539859228209405,437,281.5305480957031,289.343017578125,294.85888671875,297.4549255371094,297.3294372558594,293.1103820800781,282.24346923828125,40,5,8,17,19,4,6,0.2236097071691049,0.3076119737721635,0.325881291146419,-0.1969920660480013,0.4577986169663985,0.3305667729776367,0.3946623576622563,437.0,1.0
1998,2.5315223971786125,437,287.5271301269531,294.1219177246094,293.4067687988281,296.9315490722656,299.5119934082031,292.8779296875,283.0653381347656,47,1,9,28,16,4,5,-0.0951214587670708,-0.1745943851800077,0.3401665961372904,-0.0343539416852449,0.137076476535619,0.2858950383453922,0.1114684814571167,437.0,1.0
1999,3.6804388775588244,437,285.61517333984375,288.28863525390625,292.9959411621094,294.77825927734375,296.48175048828125,290.1127014160156,283.5533142089844,27,0,9,17,12,3,4,-0.1460725274739392,0.4976086151057035,0.1719008951164829,0.3897367579240401,0.1663995764465768,0.4090401226791893,-0.0239321106191537,437.0,1.0
2000,-0.39310978706876654,437,283.48406982421875,289.20111083984375,293.0061950683594,296.5315856933594,295.0425109863281,290.7464294433594,284.1927490234375,25,1,12,13,10,3,5,0.4448590564414684,0.3450621006093777,-0.1029500402750655,0.2763513826124517,0.3261156010875702,0.2937827646298451,-0.3844246500846851,437.0,1.0
2001,-4.890787369735143,437,284.48394775390625,292.16607666015625,293.2082214355469,297.8570861816406,300.3044738769531,293.60626220703125,281.27288818359375,51,2,8,15,9,3,3,0.0568939807123314,0.1157259181835938,0.0583145090124608,0.1507290444160004,-0.3310490442419508,0.1950368714190148,0.2718870887491927,437.0,1.0
2002,-17.309327872720825,437,278.27880859375,289.34332275390625,297.8309326171875,300.83978271484375,294.865478515625,290.5657958984375,277.1463928222656,50,17,8,10,7,10,6,0.1733799255552579,-0.2208059248676185,-0.0901540328276833,-0.1138963300294018,0.4463704544837922,0.3907574565822992,0.4488638946168717,437.0,1.0
2003,-13.05033352071431,437,283.57000732421875,291.2255554199219,294.47796630859375,298.1590270996094,300.9456481933594,290.0277099609375,285.1014099121094,57,7,10,15,16,5,3,0.4320249055136547,0.1700329322269043,0.0306556006830181,0.0463570988152008,-0.0893276277768289,0.3846611202312487,0.0100651317712961,437.0,1.0
2004,-5.413804313715598,437,284.1408996582031,288.5457458496094,291.0627746582031,294.7939147949219,292.7052917480469,289.1109619140625,280.3599548339844,9,12,9,15,9,2,5,0.0069381172842134,0.3472987417741825,-0.0445037003739916,0.436193239264863,0.3155939904950996,0.2789149267302496,0.2588663240862409,437.0,1.0
2005,0.6983496132487836,437,285.96392822265625,289.38226318359375,291.2666015625,295.9157409667969,293.91595458984375,289.80474853515625,283.3665771484375,22,0,10,20,19,4,6,0.2340625593723441,0.1017213829175306,0.5551548764474413,0.2204497873495716,0.0788454184046654,0.5450654490662854,-0.0592198605702569,437.0,1.0
2006,1.4898869818894056,437,287.2265625,290.67193603515625,294.6978759765625,298.84210205078125,297.26910400390625,290.96240234375,279.6540832519531,51,2,12,14,18,4,2,-0.1402752457835973,0.711120293397532,-0.042732881251085,0.1656724603640595,0.1075339219916037,0.6184430643507274,0.2549939198009667,437.0,1.0
2007,-0.8410407944777774,437,282.87005615234375,290.4901123046875,293.6474609375,300.271484375,293.84185791015625,290.16094970703125,284.0915222167969,33,4,5,13,12,7,3,0.1481835584898655,0.3638373335000172,0.180612185517642,-0.1256310989795604,0.5052145527523715,0.4063816713037593,0.0505836408652859,437.0,1.0
2008,-1.494433715852761,437,280.1839904785156,290.2981872558594,294.88720703125,296.5089111328125,297.2787170410156,290.9096374511719,285.0001220703125,33,3,9,9,17,6,4,0.4072684383229282,-0.1729414945128952,-0.0086545065229733,0.3078427046090926,0.21413153794311,0.061995375212341,0.0740188837529466,437.0,1.0
2009,4.227551720742376,437,282.19659423828125,289.95574951171875,294.8301086425781,295.2254638671875,295.1559143066406,296.8426208496094,278.4805908203125,37,4,9,13,7,6,7,-0.1227650054076236,0.1408154737986718,0.0343285217527532,0.0832057505626758,0.1652287471362462,0.2197239452871407,0.6862537362580373,437.0,1.0
2010,8.429166961009301,437,285.0145263671875,288.0037841796875,293.44317626953125,295.8453369140625,294.62030029296875,287.57080078125,285.05230712890625,17,2,10,29,27,6,6,0.4129675774010798,0.767161984021722,0.2884067614296531,0.4286243605626509,0.3745759555030095,0.4514393242502011,-0.0624054527197896,437.0,1.0
